112.0759,129.1025,175.1192,182.1292,183.1132,200.1396,245.12400000000002,262.1519,311.1714,312.155,329.1822,341.1923,342.1771,354.2146,355.1998,359.204,372.2242,382.2107,383.1933,400.2199,455.2621,472.2892,483.2581,501.2668,554.3313,571.3568,582.3258,583.3159,600.3351,654.3953,672.4047,695.4106,713.4195,725.4305,743.442,854.472,872.4849,897.5089999999999,925.5114,943.5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5,1,20,22,9,16,19,18,0,0,0,0,0,0,0,0,0,0
129.1024,147.1122,220.1087,237.1338,355.1972,366.1748,373.2084,501.30400000000003,503.2361,572.306,638.3674,640.3406,666.2964,685.3472,708.8746,779.3895,850.5142,878.4583,1013.5805,1015.5095,1143.5951,1150.6366,1279.6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,5,8,25,12,22,8,11,16,5,11,0,0,0,0,0,0,0,0
129.1021,130.0861,147.1129,230.1499,235.1075,248.16,330.1812,347.231,348.1939,444.249,445.2428,461.2695,540.3135,541.299,558.3239,602.7796,637.3688,638.35,655.3765,668.3394,700.3481,718.3545,724.8847,784.4326,785.4233,802.4457,881.4199,965.5079,1010.4935,1028.4749,1034.5269,1035.5186,1052.54,1220.6182,1221.6102,1238.6218,1317.682,1335.6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,12,16,23,19,25,6,16,16,14,22,20,11,0,0,0,0,0,0
175.11900000000003,271.1756,277.153,288.20099999999996,334.1769,408.2294,425.2611,588.3265,589.7744,668.35,669.7883,685.3768,698.2984,726.8089,783.3557,814.4249,961.4879,1018.5085,1161.5204,1178.5374,1338.5646,1395.604,1441.5699,1452.6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,7,7,3,3,7,6,5,16,25,8,9,18,0,0,0,0,0,0
158.0934,175.1192,227.0665,229.12900000000002,245.0768,246.1559,292.129,309.6182,357.1887,366.6811,375.1985,418.6736,482.1957,490.2257,500.2065,601.2573,618.2333,619.2681,621.27,635.3181,689.2658,715.3316,732.3516,743.8403,818.3301,836.3356,877.413,895.4158,981.3955,999.3981,1042.4819,1112.4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,18,1,6,25,12,5,4,5,1,18,0,0,0,0,0,0
129.1025,130.0868,147.0438,147.113,216.1345,234.1449,239.6385,247.1076,265.1184,296.1802,325.6617,329.2194,347.2289,375.1675,376.1562,382.2078,393.1747,396.2217,417.7195,460.2567,478.2697,482.251,503.2671,521.2747,538.7866,581.3339,591.3538,627.3475,632.3041,645.3598,650.3145,695.8839999999999,702.3856,703.3798,720.3964,745.3905,746.3827,763.4,773.429,791.4338,816.4201,817.4108,834.4362,886.5035,904.5171,945.4778,946.4629,963.4764,1015.5469,1033.5624,1076.5636,1143.6331,1161.6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,17,11,5,9,1,5,9,13,12,19,11,0,0,0,0,0,0,0
129.1021,130.0865,147.1126,227.1026,274.1222,289.1325,307.1434,322.1787,340.1863,409.2076,420.227,421.2282,427.2183,466.2287,484.2445,519.297,563.2803,581.2949,676.3685,694.3781,767.3793,823.4327,841.4446,864.4318,892.9329,914.4109,940.5143,1027.4954,1052.5319,1069.5601,1142.5267,1184.5853,1254.5415,1271.5664,1297.6726,1370.6345,1517.7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,12,19,7,16,12,6,22,5,4,9,13,20,13,22,12,3,11,0
157.1086,158.0923,175.1192,263.139,273.1192,290.1467,402.7126,403.2289,410.2115,453.2365,490.2628,493.2408,510.7509,570.2755,604.3033,621.7845,631.295,638.8049,649.3006,672.309,689.3291,692.8196,732.3380000000001,745.8468,750.3477,762.8635,767.3694,806.8757,844.3951,882.3915,965.4301,983.4464,1122.5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,6,20,8,18,20,4,25,14,19,12,4,18,0,0,0,0,0,0
158.0919,175.1187,195.076,196.06,213.0867,292.1288,310.1391,312.1773,381.2,382.18199999999996,399.2091,418.22900000000004,439.1955,440.1832,457.2074,510.2304,511.2228,516.2913,519.2428,528.244,536.2676,572.8304,597.2642,601.3445,615.2742,620.2869,637.3182,644.8609,654.2845,672.2982,680.3709,719.3583,736.3839999999999,753.9151,767.3741,785.3819,802.4384,818.4272,832.9541,833.9402,835.4532,850.9645,882.439,934.5225,981.5049,1013.5687,1014.5491,1031.573,1080.5641,1144.6549,1184.6564,1201.6783,1270.6998,1271.6853,1288.7104,1341.7365,1342.7268,1359.7463,1489.7848,1506.8168,1585.8682,1586.8547,1603.8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,16,6,1,19,7,12,16,22,22,22,20,8,19,8,18,0,0,0
129.1024,130.0864,147.1129,187.1077,224.1404,225.1233,242.1499,260.1966,311.1713,312.1527,329.1821,407.2687,424.25699999999995,482.2742,504.2831,522.2925,546.8007,553.2986,554.2858,564.3052,571.3096,603.345,624.3369,625.3208,628.8434,632.3793,642.3536,646.8587,650.3882,692.8744,693.8705,710.8883,737.4135,755.4283,761.4236,779.4301,866.461,874.4932,884.4688,892.5142,963.5513,1074.5819999999999,1075.5746,1092.5933,1109.5862,1110.5778,1127.5962,1187.6785,1205.6785,1256.6586,1274.6768,1275.6847,1292.7109,1387.7427,1403.7418,1420.7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,19,12,5,1,9,5,11,4,6,12,11,0,0,0,0,0,0,0
158.0921,175.11900000000003,221.0921,257.1609,274.1875,314.7117,363.2369,370.2452,387.2713,444.7675,483.3276,500.3557,611.3871,628.4139,708.4409,725.4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,16,17,12,12,22,18,0,0,0,0,0,0,0,0,0,0,0,0
129.1022,130.0857,147.112,169.0967,216.1332,234.1445,270.1446,321.1763,407.2108,408.2074,480.731,487.2507,505.2604,513.2745,524.2482,572.7733,574.2825,592.2913,616.2931,641.799,692.3263,697.3196,714.3524,727.8494,739.327,813.4205,960.4565,1029.4795,1047.4896,1231.5714,1300.5984,1387.6232,1405.6270000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,20,19,18,14,19,22,13,19,16,19,19,19,11,0,0,0,0,0
175.11900000000003,225.1233,243.1333,276.1508,321.1567,338.1819,357.6822,401.2001,403.7147,421.7279,435.1988,452.2248,525.2458,534.2665,543.2566,551.2936,552.7684,581.2877,624.3141,642.3240000000001,697.3293,714.3567,737.3979,755.4094,783.3788,801.3873,824.429,840.3977,842.4402,858.4107,860.4107,955.4285,971.4957,973.4345,989.5097,1086.5345,1102.4985,1104.5349,1120.5121,1143.5551,1161.5586,1189.5277,1230.5796,1231.5682,1248.5851,1394.6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,25,8,22,9,19,6,4,7,19,25,22,14,25,18,0,0,0,0
145.0608,157.1092,158.0922,175.1188,198.08700000000002,216.0976,286.1523,303.1773,311.1712,329.1815,399.2338,416.2634,442.2122,460.2219,527.2946,528.2811,529.2435,545.3062,547.2545,582.2651,618.2916,628.3408,629.3209,646.3512,713.3679,731.3748,743.3676,744.3581,761.3776,818.3999,830.3978,848.41,943.4818,944.4699,961.4938,1014.5128,1032.531,1101.5504,1102.5330000000001,1119.5629,1232.5935,1233.5828,1250.604,1363.6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1,9,13,19,1,12,19,4,20,5,9,17,18,0,0,0,0,0
129.1021,130.0862,147.1128,227.1022,242.1864,260.1964,322.1768,332.6669,340.186,370.2449,371.2297,388.2544,396.6998,413.2407,423.2238,441.2338,477.7706,489.3033,498.2543,581.2954,590.3508,599.3006,629.36,647.3715,682.3392,700.3464,730.414,748.4189,810.4034,828.4054,843.4937,844.4719,861.503,923.4832,941.4911,972.5318,990.5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,12,20,7,20,20,17,12,11,0,0,0,0,0,0,0,0,0,0
129.1022,130.0863,147.1126,242.1853,243.1703,260.1964,261.1592,371.2279,389.23900000000003,390.2009,400.2369,418.7305,435.7553,443.23199999999997,461.2385,468.28,483.2534,486.2917,500.2768,540.2775,555.7988,571.2913,572.269,573.8104,589.2947,596.3773,614.3858,628.304,629.2949,646.3202,671.4075,774.4213,781.4529,782.441,799.4667,852.4838,853.4487,854.4487,870.5039999999999,981.5358,982.5219,983.4732,999.5465,1113.5919,1146.6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,1,17,7,11,16,5,12,11,0,0,0,0,0,0,0,0,0
157.1089,158.0929,175.1195,178.0613,195.0878,215.1138,232.141,278.125,296.1356,343.1714,360.1986,393.1529,411.1621,414.2108,431.2379,435.7678,471.2822,522.1923,527.8316,530.3051,540.2024,556.3398,575.3013,612.8813,621.264,639.2731,643.3894,662.4158,667.3687,714.4263,716.8979,726.9365,734.3538,752.3575,784.4507,791.3610000000001,809.3748,816.9631,817.9555,834.9745,844.9572,853.4935,904.4499,922.4562,924.5433,1037.6248,1094.6423,1207.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,20,4,5,22,12,7,12,1,18,1,12,22,1,17,7,18,0,0
102.055,158.0922,175.1194,221.1035,222.0875,239.1141,287.1344,304.1614,320.66200000000003,334.1878,352.1986,358.1751,369.1883,375.1991,378.7128,397.6991,442.74199999999996,454.2414,465.2814,485.2467,486.2329,503.2577,510.7836,522.3035,579.3145,601.3488,619.3578,640.3164,737.3661,777.3679,794.3919,907.4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,12,7,16,8,17,1,5,18,0,0,0,0,0,0,0,0,0
129.1026,130.0867,147.1133,185.0919,225.1242,243.1344,258.145,267.1498,276.1556,372.1821,387.1877,405.1992,424.7134,498.2295,515.2877,533.2943,563.7512,610.2587,628.2696,644.3222,662.3379,674.7869999999999,692.7892,830.4094,848.4188,995.4543,114.0919,129.1026,130.0866,147.1132,185.0924,225.1237,243.1343,258.1452,267.1513,276.156,372.17800000000005,387.1881,405.1986,424.7119,490.2314,515.2839,533.2934,555.7529,602.2672,620.2726,644.3265,662.3369,666.7875,684.7955,830.4157,831.3929,848.4168,961.4459,979.4579,1092.4766,1110.5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,5,13,13,23,5,11,5,5,11,0,0,0,0,0,0,0,0,0
158.0926,175.1193,229.1183,318.1244,335.1501,340.1522,358.1615,415.1829,482.2186,525.2693,543.2786,569.2506,638.2767,639.2515,654.3083,656.2824,671.8071,672.3163,700.3176,746.8339,747.8223,753.2958,764.8383,769.3417,771.3099,786.3621,821.3807,855.3876,873.3942,884.3931,953.4139,968.4642,971.4258,986.4863,1067.4717,1068.447,1083.5078,1084.4827,1085.4694,1101.5028,1188.542,1196.4988,1197.4901,1214.5114,1342.6097,1382.6028,1399.6313,1511.649,1528.6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,7,11,5,14,19,12,4,19,19,6,3,18,0,0,0,0,0
157.1087,158.0925,175.1191,219.1131,229.1295,246.1565,358.1901,371.6671,375.2135,376.1977,380.6721,389.6779,393.2248,445.2045,459.7115,473.218,476.7335,480.2565,490.2415,533.2438,550.2698,567.2891,587.2509,604.2864,663.3212,664.3088,674.2938,681.3329,691.316,760.3406,761.3258,778.3483,796.3591,907.4098,908.4017,925.4162,935.4341,996.4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,4,14,19,19,6,1,18,0,0,0,0,0,0,0,0,0,0
129.1024,130.0858,147.1123,186.1239,187.1067,204.1341,303.2024,307.1396,311.139,373.1675,394.1763,412.1861,466.2654,481.2079,499.2212,553.2974,595.252,596.2389,613.2586,652.3669,692.3048,693.2869,758.3599,763.3463,764.3296,777.9109,781.3568,799.4343,850.3759,868.3876,913.4813,937.3954,938.3931,955.4176,1000.5065,1036.4712,1037.4719,1054.4923,1096.5554,1113.593,1167.5695,1212.6626,1299.6946,1369.6934,1386.7279,1457.7715,1537.7972,1554.8174,1755.8756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,20,19,14,16,1,19,19,22,9,19,14,6,22,19,25,22,7,11
